Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"714"	"ZNF518B"	"662.3"	"ARCHS4 Coexpression,741;Enrichr Queries,79;GTEx Coexpression,1167"	"BTG2,SERPINE2,TNC,SLC2A3,SIPA1L2,PRSS23,ROBO1,RGS5,HHAT,ALCAM,GLIPR2,NFKBIZ,CHAMP1,PDE4B,BBX,EMILIN2,HMCN1,IER3,TSC22D3,IGFBP2,TBC1D9,ELOVL6,LIFR,DUSP6,RAP2C,TIAM1,TMX4,RRAGD,S100A6,KCTD12,IL6ST,PHLDB2,TRIB2,RBM47,CAMK2D,LEF1,FAM129A,CXCR4,TMTC1,SLC7A2,SEL1L3,EFNB2,SOCS3,FLRT3,RNF217,PMAIP1,SLC25A21,HIVEP2,ZSWIM5,BCHE,PCDH7,SULF2,GADD45G,VEGFA,MAFB,NFIA,BAMBI,TNFSF4,MGAT4A,BHLHE40,FAM171B"
"gene_set_query"	"715"	"GSC"	"663.3"	"ARCHS4 Coexpression,775;Enrichr Queries,1019;GTEx Coexpression,196"	"SATB2,LEF1,CXCR4,CBLB,SLC2A3,PQLC2L,CDH5,SOCS3,HHAT,EGFLAM,SOCS1,ERBB4,LRRC8C,MAN1A1,E2F5,JUNB,DUSP4,HS3ST3B1,EGR2,MSX2,BDNF,PCDH7,IGFBP2,LIFR,INHBB,BMP6,DUSP6,SULF2,EMCN,MAFB,PDE10A,MDFIC,MSH4,GPD1,MMRN2,BHLHE40,TNFSF9,PPARG,ANGPTL4,KCTD12,MOCS1,FGFR1"
"gene_set_query"	"716"	"ZBTB33"	"665.0"	"ARCHS4 Coexpression,1368;ENCODE ChIP-seq,107;Enrichr Queries,1077;ReMap ChIP-seq,268;GTEx Coexpression,505"	"BTG2,CDKN1A,CHPF,PLOD2,AHR,BMI1,IRF2BPL,NIPAL4,RPL7A,RGS5,HHAT,NIPAL1,BBX,IDS,TNS4,TMED7,JUNB,HIST1H2AC,IER3,IGFBP4,TSC22D3,DUSP6,UHMK1,RAP2C,ANGPTL6,IRF1,ORAI3,S100A6,S100A5,RAPGEF6,HIST1H2BD,CDS1,CAMK2D,CFH,GPR87,HIST1H2BK,CXCR4,KLK7,ARNTL2,FOXO1,ZBTB41,SOCS3,MUC1,FAM83E,PMAIP1,MPZL3,FAM83C,CD74,NDFIP2,P2RY11,WNT7B,DLK2,TMEM198,PDP1,NFIA,BCL3,BHLHE40,HIST1H4H,GPR19"
"gene_set_query"	"717"	"SMAD4"	"666.6"	"Literature ChIP-seq,6;ARCHS4 Coexpression,953;Enrichr Queries,1046;ReMap ChIP-seq,88;GTEx Coexpression,1240"	"CYFIP2,GPR176,ALCAM,LIPC,LIPH,RPS6KA2,NAMPT,HMCN1,TNS4,JUNB,SYTL5,RRAGD,ALPK2,TLN2,SKAP2,SLC22A4,IGSF1,ENDOD1,ADAMTS16,ZNF827,C7,PDGFD,RNF217,KCNMB4,TSPAN5,HIVEP2,TNFSF18,TIPARP,CADM2,FAM9C,SLC16A10,GADD45G,BST2,FAM160A1,MYO5B,FAT2,TNFSF9,TMCC2,CPEB2,ACHE,PTPRU,BTG2,CDKN1A,BTG1,AKR1B1,SIPA1L2,RCSD1,PTPRG,LRRC1,ROBO1,ADAMTSL1,PPP3CA,GABRR2,EPB41L4A,QSOX1,CTSC,RALGPS2,ZHX2,PRSS12,DUSP6,SLC22A23,RNF144B,PPARG,PLCB1,MOCS1,KANK1,SLC20A1,SATB2,FAM129A,CXCR4,HSD17B6,FSTL5,EGFLAM,MGAT5,ZNF462,GABBR2,ATRNL1,KRT13,SAMD4A,PDZK1IP1,AIG1,DHRS3,VEGFA,COL3A1,TMEM158,NFIA,VEPH1,DLC1,FAS,F2RL2,GALNT18,RASEF,AHR,ETS2,MYLK4,RGS5,HHAT,CAPN8,SCN9A,ADORA1,LEPR,SLC16A7,SLC16A9,SH2D6,MAP3K5,MSX2,KAZN,MITF,LIFR,FOXP1,SLC9A2,ADAM19,TMX4,ROR1,TNIK,IL6ST,PHLDB2,SCG2,NDRG4,GPR87,SLC1A1,SLC1A3,CACNA1D,ADRB2,SPATA6,FHIT,FOXO1,EFNB2,SOCS3,ATXN1,LONRF3,BDNF,TMEM132B,DCDC2,TDRD5,ARHGAP26,INHBE,BMP5,ARHGAP31,PLCXD3,NR4A3,GNAL,BAMBI,BHLHE40,UST,BCL2,FGFR1,FBN1,MAST4,SOBP,CXCL2,DTWD2,CALB2,EMILIN3,PDE4B,PDE4A,ITGB6,EDIL3,GRID1,PLA2G4A,SHROOM3,MMP9,ETV6,PTP4A1,DNAJC6,IRF1,IL1RAPL1,CDH12,PAPPA2,PRKAA2,PPM1L,LEF1,PPM1H,PPM1K,THSD4,HECTD2,LRRC8D,LRRC8A,SLC25A21,E2F7,GALNT7,PPP1R14A,NAA10,TPBG,PCDH7,MID1IP1,LGI2,FBXL17,TPD52L1,TTC39C,NFASC,PDE10A,PPP2R2C,ATP13A3,KCNK3,HCN1"
"gene_set_query"	"718"	"ZNF658"	"668.0"	"ARCHS4 Coexpression,1126;Enrichr Queries,210"	"SLC46A3,CSRNP1,CFH,CEBPD,TNFAIP3,LAMC2,SLC2A3,AHR,ADRB2,DDX60,PRSS23,IFIT3,KLK6,ROBO1,ADAMTS16,SOCS3,HHAT,FLRT3,NFKBIZ,TNFSF10,ITGB8,HMCN1,GBP2,PRKACB,JUNB,EDIL3,HIST1H2AC,IER3,GBP3,DUSP5,BCHE,EGR2,OSBPL6,ITGA2,TSC22D3,DUSP6,DHRS3,SYTL2,GPR137C,COL3A1,TOX2,MAFB,BHLHE40,SERPINI1,ABCG2,FGFR1,FSIP2"
"gene_set_query"	"719"	"CCDC17"	"669.0"	"ARCHS4 Coexpression,634;GTEx Coexpression,704"	"HLA-J,SLC22A4,CDS1,PTPRU,NCF2,HLA-C,DDX60L,SLC22A23,ALCAM,FAM83E,ELF3,SCNN1A,ITGAX,CASP1,CARD16,A2M,TSPAN1,IL18R1"
"gene_set_query"	"720"	"ZBTB14"	"670.5"	"ARCHS4 Coexpression,513;GTEx Coexpression,828"	"SLC44A1,PLEKHA2,LEF1,ELOVL7,BMI1,RCSD1,SGPP1,PIK3CG,BMP6,FAM107B,UGT8,TNFSF4,LRRC8D,PRR18,EDIL3,HIST1H2AC,SKAP2"
"gene_set_query"	"721"	"ZSCAN1"	"671.0"	"ARCHS4 Coexpression,429;Enrichr Queries,1293;GTEx Coexpression,291"	"GPM6A,NDRG4,RTN1,IGSF1,TMEM59L,ADCY5,PCSK1N,HHAT,TMEM246,CAMK2N2,MAP6,KIF1A,KIAA0319,MEST,CHRNB2,WDR17,MSX2,BDNF,FBXO2,PCDH7,ISLR2,AP3B2,TMEM198,SLC9A3,SDK1,NFASC,BHLHE40,SCG5,CPE,SCG2,GPR19,FGFR1"
"gene_set_query"	"722"	"PURA"	"671.5"	"ARCHS4 Coexpression,18;GTEx Coexpression,1325"	"CAMK2B,NDRG4,ATP8A1,PPM1L,RASGRF1,ENDOD1,SLC1A2,BMI1,PPP1R9A,PPP3CA,GRM5,CHAMP1,IDS,HIVEP2,KIF1A,PRKACB,GABBR2,PCDH9,CADM2,ATRNL1,SLC2A13,LGI3,FBXL17,KIAA1549L,HPCAL4,OSTM1,PPP2R2C,DNAJC6,CPE,TLN2,RAPGEF5,PLCB1,SCN2A,ABCG2,HCN1"
"gene_set_query"	"723"	"USF2"	"671.8"	"ARCHS4 Coexpression,1349;ENCODE ChIP-seq,84;Enrichr Queries,1179;ReMap ChIP-seq,189;GTEx Coexpression,558"	"LGALS3BP,LINC00461,ACHE,BTG2,CDKN1A,DOCK4,BTG1,TNFAIP3,AHR,BMI1,ETS2,CYB561D2,GPR176,HHAT,FAM102A,NIPAL1,ADORA1,SLC39A8,KIF1A,UPP1,TNS4,JUNB,IER3,DUSP2,ZHX2,FBXO2,TSC22D3,VWA5A,HLA-B,MITF,ETV1,SYPL2,RGMB,FOXP1,VGF,CCNE2,ELF3,ANGPTL6,IRF1,ORAI3,SCNN1A,S100A6,S100A5,ALDOC,BIRC7,ANGPTL4,MAPRE2,HIST1H2BD,SKAP2,SF3B4,SDC4,CEBPD,SLC20A1,HIST1H2BK,FAM129A,SLC1A3,CXCR4,RELB,PRRG4,VTN,HIRA,SOCS3,MUC1,FAM83E,STAMBPL1,MGAT5,LRRC8D,PMAIP1,LRRC8A,PRR22,WDR17,EGR2,CADM2,SMOX,TMEM132B,ARHGAP26,CORO2B,SGPP1,VEGFA,GPR137C,GADD45G,BST2,GATM,MAFB,NFIA,OSTM1,BHLHE40,BCL3,CSPG5,TNFSF9,FAM171B,KBTBD8"
"gene_set_query"	"724"	"TBP"	"672.2"	"Literature ChIP-seq,141;ARCHS4 Coexpression,1459;ENCODE ChIP-seq,57;ReMap ChIP-seq,254;GTEx Coexpression,1450"	"IFITM3,SERPINE2,CHPF,DDX60L,KLHDC7B,SCN9A,ENPP1,BBX,LRAT,SH2D6,JUNB,PRKACB,HIST1H2AC,IER3,MYLIP,TLE1,S100A1,UNC5B,IGFBP4,SYPL2,HPCAL4,DISP1,ADAM19,ARC,ORAI3,SCNN1A,RRAGD,S100A5,ROR1,KCTD12,HIST1H2BD,RTN1,SDC4,AK4,FOXO1,EFNB2,FAM83E,GALR2,TTPA,ZNF703,KCNMB4,HIVEP2,PRR22,SLC19A2,OSBPL6,TIPARP,BDNF,SLC52A2,GNAL,MYO5B,BCL3,BHLHE40,HIST1H4H,TNFSF9,LRP10,CPEB2,GPR19,LGALS3BP,ACHE,CSRNP1,CDKN1A,MAST4,BMI1,CYB561D2,IRF2BPL,ADAMTS4,DTWD2,CALB2,PDE4A,CTSC,MIR663AHG,SLC2A13,TESC,ABCA17P,ELOVL6,MMP17,ANGPTL4,CAMK1G,TAGLN,SLC20A1,HIST1H2BK,PTAFR,ATP10D,SLC25A27,PRRG4,HIRA,FSTL5,MUC1,LRRC8D,E2F7,CD74,SMOX,PCDH7,MID1IP1,SAMD4A,KLHL4,DHRS3,VEGFA,OSTM1,KBTBD8"
"gene_set_query"	"725"	"ZNF286B"	"672.5"	"ARCHS4 Coexpression,918;GTEx Coexpression,427"	"SYT4,CHRNA7,ETV1,ELOVL6,ZBTB41,GPR137C,EML5,FSTL5,TIAM1,HIRA,KIAA1614,NFIA,FAT2,LINC00304,TSPAN5,NPTX1,SCN2A"
"gene_set_query"	"726"	"MYOG"	"674.0"	"ARCHS4 Coexpression,981;ENCODE ChIP-seq,53;Enrichr Queries,811;GTEx Coexpression,851"	"POPDC3,ACHE,BTG2,CDKN1A,BTG1,CFH,CEBPD,SDC4,TNC,CXCR4,FOXO1,SOCS3,HHAT,DEPTOR,CAMK2N2,ADORA1,JUNB,EGR2,OSBPL6,UNC5B,SLC2A13,IGFBP2,MYBPH,FBXL17,DDIT4L,SYPL2,TTC39C,SPTB,DUSP6,GADD45G,VEGFA,UHMK1,ACTA1,COL3A1,MAFB,NR4A3,ELF3,BHLHE40,PPARG,CNIH3"
"gene_set_query"	"727"	"ZNF800"	"676.3"	"ARCHS4 Coexpression,212;Enrichr Queries,1086;GTEx Coexpression,731"	"CSRNP1,BTG2,CDKN1A,CAMK2D,BTG1,CXCR4,TNFAIP3,AHR,SOBP,PPP1R9A,RCSD1,PIK3CG,FAM107B,HHAT,GPR176,ALCAM,ATXN1,APOL6,NAMPT,NFKBIZ,MAP6,BBX,KIF1A,PRKACB,JUNB,CADM2,TIPARP,LIFR,UHMK1,PTP4A1,NFASC,MDFIC,BHLHE40,BCL2,CPE,ATP13A3,IL6ST,CPEB2,FGFR1"
"gene_set_query"	"728"	"DDIT3"	"676.7"	"ARCHS4 Coexpression,1221;Enrichr Queries,146;GTEx Coexpression,663"	"IFITM3,LGALS3BP,CSRNP1,BTG2,CDKN1A,BTG1,SERPINE2,TNFAIP3,SLC2A3,CXCL2,IFIT3,ETS2,NAMPT,NFKBIZ,UPP1,JUNB,HIST1H2AC,IER3,DUSP4,DUSP5,RSAD2,TSC22D3,HLA-B,PLAUR,DUSP6,IRF1,ANGPTL4,HIST1H2BD,HBEGF,BIRC3,CEBPD,SDC4,SLC20A1,FAM129A,CXCR4,FHIT,RELB,SOCS3,HIRA,PMAIP1,SLC25A21,GBP2,EGR2,GCH1,TIPARP,DHRS3,VEGFA,GADD45G,MAFB,NR4A3,BHLHE40,BCL3"
"gene_set_query"	"729"	"DMRT2"	"677.0"	"ARCHS4 Coexpression,957;Enrichr Queries,782;GTEx Coexpression,292"	"KANK1,CDKN1A,CEBPD,FAM89A,LEF1,TNC,CXCR4,LAMC2,ADRB2,APCDD1,THBS2,PQLC2L,CDH5,UGT8,HHAT,EGFLAM,PLXNA1,ITGB6,MEST,DUSP4,EGR2,UNC5B,S100A1,TESC,PCDH7,SLC6A13,DCDC2,SYPL2,PDZK1IP1,MMP9,BMP6,DUSP6,ACTA1,COL3A1,EMCN,MAFB,NR4A3,NFIA,GPD1,MMRN2,BHLHE40,PPARG,TLN2,ANGPTL4,MOCS1"
"gene_set_query"	"730"	"TLX2"	"680.0"	"ARCHS4 Coexpression,642;Enrichr Queries,1059;GTEx Coexpression,339"	"GALNT12,CDKN1A,IGSF3,CHRNA7,PRDM6,NXPH4,LEF1,HTR2B,AKR1B1,RGS5,STAMBPL1,GALR2,SCN9A,SLC16A9,NPTX1,SCARF2,ZSWIM5,JUNB,STRA6,CHRNB2,NGFR,AMN,ZHX2,EGR2,EGR4,MSX2,BDNF,UNC5B,WNT7B,GAD1,PRSS12,REEP1,EML5,MAFB,NR4A3,VGF,BHLHE40,NOX3,PPARG,KCNK3,HIST1H2BD,FGFR1"
"gene_set_query"	"731"	"TCF24"	"680.0"	"ARCHS4 Coexpression,921;Enrichr Queries,206;GTEx Coexpression,913"	"FHOD3,KCNK5,LGALS3BP,CDKN1A,SERPINE2,TNC,AKR1B1,LAMC2,ROBO1,NIPAL1,LEPR,SLC16A9,KIF1A,CTSC,SEMA6B,TMEM178B,S100A1,UNC5B,IGFBP4,ELOVL2,LIFR,ELOVL7,TEX15,GPR160,RRAGD,SCG5,ALPK2,SCG2,RBM47,PRKAA2,SATB2,SLCO5A1,PPM1K,ADRB2,DDX60,SLC7A2,NT5E,PMAIP1,SNCB,NGFR,CD74,EGR2,BDNF,INHBB,CP,SULF2,GADD45G,PLCXD3,GATM,PDE10A,TRIML2,MYO5B,BHLHE40,CSPG5,CPE,LRP10"
"gene_set_query"	"732"	"LTF"	"682.0"	"ARCHS4 Coexpression,396;GTEx Coexpression,968"	"CSRNP1,ITGAM,NCF2,MID1IP1,HLA-B,PLAUR,CXCR4,SLC2A3,LYZ,TMEM170B,PIK3CG,SIRPB1,TCN1,NAMPT,GPR160,NFKBIZ,SOSTDC1,LRP10"
"gene_set_query"	"733"	"HESX1"	"682.3"	"ARCHS4 Coexpression,993;Enrichr Queries,108;GTEx Coexpression,946"	"IFITM3,LGALS3BP,CSRNP1,CDKN1A,IFITM1,TNFAIP3,SLC2A3,IFIT3,IFIH1,NAMPT,NFKBIZ,CHAMP1,TNFSF10,CASP1,LRAT,UPP1,AASS,CTSC,IER3,HERC6,DUSP5,RSAD2,IGFBP4,IGFBP2,DUSP6,PLSCR1,ELF3,ANGPTL6,OAS3,IRF1,RRAGD,PPARG,ROR1,CD274,TAGLN,FAM129A,CXCR4,AK4,DDX60,SOCS3,APOL6,SOCS1,PMAIP1,GBP2,GBP1,E2F7,GBP3,CD74,EGR2,GCH1,PARP14,PSMB9,BST2,MAFB,BHLHE40,TNFSF9,FGFR1"
"gene_set_query"	"734"	"IRF3"	"683.8"	"ARCHS4 Coexpression,672;ENCODE ChIP-seq,99;Enrichr Queries,1287;ReMap ChIP-seq,283;GTEx Coexpression,1078"	"CDKN1A,CEBPD,HIST1H2BK,NLRC5,CBLB,TAPBPL,PPM1K,ETS2,RELB,ADAMTS4,EFNB2,HIRA,HERC3,MGAT5,BBX,E2F5,JUNB,HIST1H2AC,CD74,SLC37A1,FBXL17,VWA5A,STXBP5-AS1,HLA-B,TAP1,HLA-C,RGMB,KIAA0391,DUSP6,GPR137C,PSMB9,VEGFA,PARP10,PTP4A1,NFIA,IRF1,BCL3,BHLHE40,HIST1H4H,ANGPTL4,LRP10,HIST1H2BD"
"gene_set_query"	"735"	"HMX1"	"685.0"	"ARCHS4 Coexpression,537;Enrichr Queries,1192;GTEx Coexpression,326"	"LINC00461,PTPRU,HS3ST3A1,NXPH4,LEF1,HHAT,DNER,ZNF703,ADORA1,KIF1A,SCARF2,PRR22,EGR2,P2RY11,PCDH9,EGR4,MSX2,NAA10,CADM2,GRID1,SMOX,UNC5B,FBXO2,WNT7B,GAD1,INHBB,ACTA1,EML5,MAFB,PPP2R2C,VGF,BHLHE40,COL20A1,CSPG5,PRR18,FAM171B,PPARG"
"gene_set_query"	"736"	"CREB1"	"687.2"	"Literature ChIP-seq,154;ARCHS4 Coexpression,1150;ENCODE ChIP-seq,96;Enrichr Queries,1004;ReMap ChIP-seq,243;GTEx Coexpression,1476"	"EHF,CHPF,CBLB,KLHDC7B,AHR,HHAT,SAMD14,ALCAM,LIPC,NIPAL1,BBX,JUNB,PRKACB,HIST1H2AC,UNC5B,SLC6A13,TAP1,SLC6A12,TMEM170B,FOXP1,DISP1,TIAM1,ORAI3,ASPHD2,IL6ST,SCG2,HIST1H2BD,ABCG1,ABCG2,NDRG4,SLCO5A1,ADRB2,IQGAP2,FOXO1,SOCS3,FAM83E,ATXN1,FLRT3,PMAIP1,FAM83C,EGR4,TIPARP,BDNF,SLC52A2,TMEM198,INHBE,AMACR,BHLHE40,BCL2,HIST1H4H,TMCC2,CSRNP1,PTPRU,BTG2,CDKN1A,BTG1,AKR1B1,PTPRK,CXCL5,CYB561D2,IRF2BPL,DTWD2,RFK,NFKBIZ,PDE4A,TMED7,AASS,DUSP4,DUSP5,ZHX2,TESC,ELOVL6,MMP9,DUSP6,MTSS1,PTP4A1,TOX2,ELF3,VGF,ANGPTL6,IRF1,PELI1,PPARG,ANGPTL4,RAPGEF6,GPRC5C,KANK1,CEBPD,SLC20A1,HIST1H2BK,LAMA3,CXCR4,THSD4,RELB,CNNM1,IFI16,HECTD2,LRRC8A,MPZL3,GALNT7,CD74,P2RY11,NAA10,ATRNL1,SMOX,VEGFA,SULF2,PDP1,NFASC,PDE10A,NFIA,OSTM1,KCNK3"
"gene_set_query"	"737"	"ZNF382"	"688.0"	"ARCHS4 Coexpression,945;Enrichr Queries,851;GTEx Coexpression,268"	"CAMK2B,NDRG4,BTG2,CDKN1A,RTN1,CHRNA7,RASGRF1,LEF1,RASEF,PPM1H,CXCR4,TNFAIP3,SLC2A3,GXYLT2,IQGAP2,RASGRP3,FSTL5,SAMD14,NT5E,RAB26,PDE4B,PMAIP1,NPTX1,PRKACB,RALGPS2,SYT4,KIAA1549L,ETV1,TMEM170B,AP3B2,GPR137C,SYTL2,TIAM1,MAFB,DNAJC6,TNFSF4,MGAT4A,BHLHE40,FAT2,LINC00304,TNIK,SCN2A,FGFR1,FSIP2"
"gene_set_query"	"738"	"ZNF280B"	"688.5"	"ARCHS4 Coexpression,1002;Enrichr Queries,375"	"BTG2,CDKN1A,SERPINE2,SLC20A1,FAM129A,TNFAIP3,SLC2A3,THBS2,SOCS3,HHAT,NT5E,ATXN1,ITGB8,PMAIP1,SLC16A9,NPTX1,UPP1,IER3,DUSP4,DUSP2,BDNF,PCDH7,F2R,ETV1,ELOVL6,TEX15,TTC39C,DUSP6,VEGFA,REEP1,TIAM1,NR4A3,RRAGD,BHLHE40,BCL2,PPARG,KCTD12,B4GALT6,LRP10,TRIB2,HBEGF,FGFR1"
"gene_set_query"	"739"	"BARHL2"	"688.7"	"ARCHS4 Coexpression,416;Enrichr Queries,1219;GTEx Coexpression,431"	"GPM6A,NDRG4,RTN1,SATB2,RASGRF1,LEF1,TMEM59L,PPM1H,FSTL5,SAMD14,HHAT,RAB26,ERBB4,CAMK2N2,DNER,SLC17A6,MAP6,NPTX1,SYT4,EGR2,MSX2,BDNF,GRID1,GAD1,ISLR2,ETV1,GPR137C,TIAM1,SDK1,NFASC,MAFB,NFIA,NOVA2,BHLHE40,FAT2,LINC00304,SCN2A"
"gene_set_query"	"740"	"ZNF354A"	"689.0"	"ARCHS4 Coexpression,1462;Enrichr Queries,300;GTEx Coexpression,305"	"DHRS13,BTG2,CDKN1A,ITGAM,SERPINE2,NCF2,TNFAIP3,CBLB,AHR,EFCAB8,PRSS23,CXCL2,PIK3CG,SIRPB1,IFIT3,LRRC1,GABRR2,HHAT,ALCAM,GLIPR2,JUNB,IER3,DUSP5,RSAD2,IL1R2,ITGA2,TSC22D3,IGFBP2,F2R,DUSP6,SYTL2,IRF1,RRAGD,ANGPTL4,IL6ST,SKAP2,HBEGF,BIRC3,SLC22A4,TAGLN,CEBPD,SLC20A1,PTAFR,FAM129A,CXCR4,DDX60,GBP2,SLC19A2,GADD45G,VEGFA,S100Z,NFIA,BAMBI,ALOX5AP,BHLHE40,IL18R1"
"gene_set_query"	"741"	"PITX2"	"689.3"	"ARCHS4 Coexpression,449;Enrichr Queries,474;GTEx Coexpression,1145"	"POPDC3,CDKN1A,TAGLN,SERPINE2,CEBPD,SATB2,LEF1,TNC,CXCR4,PLOD2,LAMC2,GXYLT2,NTS,HAPLN1,ROBO1,EFNB2,VTN,HHAT,DEPTOR,EGFLAM,FLRT3,MEST,DUSP5,EGR2,MSX2,UNC5B,IGFBP4,BDNF,PCDH7,IGFBP2,PLA2G4A,DDIT4L,ETV1,SYPL2,SPTB,DUSP6,SULF2,ACTA1,COL3A1,MAFB,NFIA,BAMBI,BHLHE40,PPARG,FGFR1,FBN1"
"gene_set_query"	"742"	"POU2F3"	"689.3"	"ARCHS4 Coexpression,1166;Enrichr Queries,468;GTEx Coexpression,434"	"EHF,BTG2,CDKN1A,TNC,LAMC2,DMKN,ETS2,NIPAL4,HHAT,NIPAL1,LIPH,TNS4,SH2D6,DUSP5,MSX2,UNC5B,IL1R2,DUSP6,CDCP1,ELF3,CDHR1,IRF1,SCNN1A,PPARG,TAGLN,CEBPD,SDC4,GPR87,NXPH4,LEF1,ADRB2,APCDD1,KLK7,SOCS3,NT5E,PCDH1,FAM83C,NDFIP2,EGR2,GCH1,LAMB3,WNT7B,PDZK1IP1,TTC39C,SYT8,PPP2R2C,MYO5B,BHLHE40,FGFR1"
"gene_set_query"	"743"	"NKX32"	"690.0"	"ARCHS4 Coexpression,786;GTEx Coexpression,594"	"BCHE,P2RY11,NAA10,PLA2G4A,PRSS23,DISP1,FOXP1,IRF2BPL,REEP1,RPL7A,RGS5,KITLG,GALR2,BOC,ZNF703,PDE5A,SCARF2,F2RL2"
"gene_set_query"	"744"	"HOXB9"	"690.3"	"ARCHS4 Coexpression,1419;Enrichr Queries,137;GTEx Coexpression,515"	"GALNT12,BTG2,CDKN1A,IFITM1,SERPINE2,TNC,TNFAIP3,PLOD2,PLAT,LAMC2,SLC2A3,PRSS23,IFIT3,UPP1,SH2D6,JUNB,IER3,DUSP4,DUSP5,AMN,MSX2,UNC5B,SPHK1,IGFBP2,PLAUR,DUSP6,SLC9A2,SLC9A3,VGF,PPARG,PHLDB2,HBEGF,BIRC3,RBM47,TAGLN,SATB2,LEF1,FAM129A,CXCR4,ABHD17C,SELENBP1,EFNB2,SOCS3,HIRA,NT5E,FAM83E,ZNF703,PMAIP1,TSPAN1,MEST,NGFR,EGR2,SLC37A1,GAD1,INHBB,DHRS3,SULF2,VEGFA,COL3A1,BHLHE40,FGFR1"
"gene_set_query"	"745"	"ZNF484"	"690.7"	"ARCHS4 Coexpression,998;Enrichr Queries,698;GTEx Coexpression,376"	"CDKN1A,MCTP1,TNFAIP3,CBLB,AHR,DDX60,MANEA,ZBTB41,IFIT3,FSTL5,HHAT,ALCAM,HECTD2,ZNF827,FLRT3,PDE4B,BBX,ITGB8,PMAIP1,NPTX1,PRKACB,SYT4,DUSP5,TIPARP,PLA2G4A,ETV1,PARP14,DUSP6,GPR137C,UHMK1,SLC9A2,TIAM1,KIAA1614,MAFB,BHLHE40,PELI1,LINC00304,TLL1,SCN2A,B4GALT6,IL6ST,RAPGEF6,HIST1H2BD,BIRC3,FSIP2"
"gene_set_query"	"746"	"RFX4"	"691.0"	"ARCHS4 Coexpression,172;Enrichr Queries,681;GTEx Coexpression,1220"	"DDR1,GPM6A,CDKN1A,RTN1,LEF1,TNC,SLC1A2,LRRC73,CXCR4,SLC1A3,DLL1,FOXO1,ROBO1,HHAT,BOC,ITGB8,SLC16A9,GABBR2,BCHE,ZNF462,EGR2,WSCD1,BDNF,GRID1,ELOVL2,GAD1,ABCA17P,LIFR,INHBB,ETV1,TDRD5,DUSP6,DHRS3,GATM,MAFB,PDE10A,NFIA,VEPH1,BHLHE40,TRIM36,CSPG5,FAM171B,TRIB2,ALDH7A1,FGFR1"
"gene_set_query"	"747"	"SOX14"	"691.3"	"ARCHS4 Coexpression,550;Enrichr Queries,1272;GTEx Coexpression,252"	"ACHE,GPM6A,RTN1,SATB2,TMEM59L,LEF1,CXCR4,CALB2,ADAMTS4,HHAT,ERBB4,RFK,CAMK2N2,DNER,SCN9A,SLC17A6,SNCG,PRKACB,NKX3-1,WDR17,ZNF462,SYT4,EGR2,ARG2,EGR4,MSX2,BDNF,GAD1,UHMK1,MAFB,GNAL,VGF,DNAJC6,BHLHE40,SCG2,GNE,BIRC3"
"gene_set_query"	"748"	"NFYB"	"692.2"	"ARCHS4 Coexpression,1365;ENCODE ChIP-seq,82;Enrichr Queries,1180;ReMap ChIP-seq,281;GTEx Coexpression,553"	"CCDC71L,SLC46A3,BTG2,CDKN1A,DOCK4,BTG1,GALNT18,AKR1B1,BMI1,SOBP,ETS2,PTPRG,ADAMTS4,HHAT,DEPTOR,PDE4A,BBX,DPF3,MAN1A1,JUNB,HIST1H2AC,AASS,NKX3-1,SEMA6B,MYLIP,HPCAL4,DUSP6,PTP4A1,ARC,VGF,IRF1,ORAI3,ROR1,ANGPTL4,IL6ST,MOCS1,TRIB2,HIST1H2BD,PTGER4,TAGLN,CFH,SLC20A1,HIST1H2BK,TMTC1,AKAP5,ADRB2,FHIT,SLC25A27,HIRA,FAM83E,HECTD2,CREG1,LRRC8D,SLC25A21,HIVEP2,MPZL3,RIMKLA,E2F7,PPP1R14A,CD74,WDR17,NDFIP2,NAA10,PCDH9,GCH1,PCDH7,TMEM132B,MID1IP1,SLC52A2,GADD45G,VEGFA,TMEM198,INHBE,BST2,PDP1,LRG1,TSPAN13,NR4A3,OSTM1,NFIA,BAMBI,BHLHE40,TNFSF9,HIST1H4H,LRP10"
"gene_set_query"	"749"	"CLOCK"	"693.6"	"Literature ChIP-seq,124;ARCHS4 Coexpression,920;Enrichr Queries,1054;ReMap ChIP-seq,96;GTEx Coexpression,1274"	"PTPRU,BTG2,CDKN1A,MEI1,GALNT16,NCF2,RASGRF1,PLAT,AHR,ETS2,AQP1,PTPRG,CDH5,HHAT,DEPTOR,RPS6KA2,NAMPT,BBX,UPP1,TNS4,SCARF2,JUNB,ARG2,ZHX2,RSAD2,S100A1,IGFBP4,ITGA2,TSC22D3,HLA-B,SLC6A12,LIFR,SYPL2,TEX15,HPCAL4,MTSS1,FOXP1,UHMK1,ADAM19,TOX2,VGF,SCNN1A,S100A6,S100A5,ASPHD2,ALDOC,ANGPTL4,IL6ST,B4GALT6,GPRC5C,RAPGEF6,PHLDB2,TRIB2,ABCG1,CAMK2B,PPM1L,SLC20A1,NLRC5,TMTC1,TAPBPL,MST1R,THBS2,FOXO1,ADCY5,HIRA,ATXN1,THEM6,HIVEP2,RHBDL3,CD74,PCDH7,SAMD4A,FBXL14,DHRS3,PSMB9,VEGFA,PARP10,SDK1,NFIA,BHLHE40,BCL2,CPEB2,TMEM229B"
