Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"298"	"CDX2"	"362.6"	"Literature ChIP-seq,62;ARCHS4 Coexpression,332;Enrichr Queries,879;ReMap ChIP-seq,8;GTEx Coexpression,532"	"KCNK5,PHTF2,EHF,CDKN1A,BTG1,ONECUT2,SLC44A1,NCF2,LRR1,CXCL3,SOBP,PRSS23,CXCL2,ETS2,PPP3CA,CREB3L3,HINT3,CA2,NIPAL1,TNS4,LBR,HIST1H2AC,GPR39,SERPINB1,EDN1,MSX2,EN2,ELOVL6,RGMB,DUSP6,SYTL2,SERPINB6,SLC9A2,SLC9A3,ELF3,NAV3,HKDC1,MTHFD2L,S100A6,S100A5,PPARG,RAPGEF5,B4GALT6,SMPDL3A,ACTRT3,DSC2,HBEGF,EPHA2,DDR2,ABCG2,RBM47,RTN1,SDC4,CEBPD,FAM129A,ABHD17C,MST1R,FOXO1,HOTAIRM1,PDLIM1,UGT8,SOCS3,ATXN1,STAMBPL1,OXCT1,PCDH1,MPZL3,TSPAN1,SNORD12B,NQO2,LAMB3,TIPARP,ANKRD22,SEMA4B,TPBG,SLC16A10,BMP7,SGPP1,MARCH3,FERMT1,RNF145,KRT19,TSPAN13,NCEH1,MAFB,BHLHE40"
"gene_set_query"	"299"	"DZIP1"	"363.0"	"ARCHS4 Coexpression,468;Enrichr Queries,329;GTEx Coexpression,292"	"GPM6A,CDKN1A,TENM3,SERPINE2,CFH,TNC,PLOD2,IRS2,SLC2A3,SOBP,FSTL1,SYNE1,PTPRG,EFNB2,CNNM1,KIF1A,PRKACB,WDR17,PRNP,FZD3,JAG1,SNAP25-AS1,IGFBP4,PCDH7,F2R,KIAA1549L,HLA-B,LIFR,ETV1,HPCAL4,DUSP6,SYTL2,SULF2,VEGFA,COL3A1,NFIA,BHLHE40,CPE,FAM171B,PDE5A,PLCB1,SCN2A,TRIB2,DDR2"
"gene_set_query"	"300"	"BARX2"	"365.0"	"ARCHS4 Coexpression,685;Enrichr Queries,292;GTEx Coexpression,118"	"SAMD5,EHF,CDKN1A,MAST4,SERPINE2,ONECUT2,GPR87,TNC,LAMC2,ADRB2,IQGAP2,DMKN,THSD4,EFNB2,SOCS3,NT5E,NIPAL1,CA2,PMAIP1,SFN,N4BP3,IER3,TGM2,DUSP4,EDN1,MSX2,SMAGP,IGFBP4,SEMA4B,WNT7B,PCDH7,RIPK4,BMP7,DUSP6,SULF2,GADD45G,KRT19,CDCP1,MAFB,NFIA,ELF3,BHLHE40,PPARG,DSC2,EPHA2,DDR2"
"gene_set_query"	"301"	"FOXG1"	"366.7"	"ARCHS4 Coexpression,357;Enrichr Queries,576;GTEx Coexpression,167"	"SNAP25,GPM6A,RTN1,ONECUT2,SLC1A2,TNC,AKR1B1,IRS2,SLCO5A1,AKAP5,EFNB2,PPP3CA,CACNG8,CA2,KIF1A,SEMA6B,FZD1,PRNP,FZD3,JAG1,PCDH9,WNT7B,PCDH7,ISLR2,ETV1,HPCAL4,DUSP6,MAFB,PPP2R2C,NFIA,NOVA2,BHLHE40,CPE,FAM171B,PLCB1,SCG2,CAMK1G,DDR2"
"gene_set_query"	"302"	"FLI1"	"367.5"	"Literature ChIP-seq,145;ARCHS4 Coexpression,670;ENCODE ChIP-seq,118;Enrichr Queries,420;ReMap ChIP-seq,247;GTEx Coexpression,605"	"IFITM3,CCDC71L,IFITM1,LPGAT1,SERPINE2,CHPF,NCF2,TMEM167A,LRR1,TNC,IRS2,JADE2,AHR,ANTXR2,TOMM20,ETS2,KLHL31,CDH5,FAM174A,NDST3,PRKACB,IL6R,MAP3K5,TGM2,MFSD2A,SEMA6B,PAQR9,IL4R,IGFBP4,UNC5B,EPHA8,F2R,HLA-B,HLA-C,SLC6A12,GRIP2,UHMK1,ADAM19,TMX4,TMX1,MTHFD2L,UCA1,CARD16,FAR2,IL6ST,SKAP2,GNE,RTN1,CFH,SDC4,PCDH12,IQGAP2,APCDD1,FOXO1,APH1A,EFNB2,SOCS3,ZNF827,MAP7,HIVEP2,ST3GAL1,NDFIP2,TIPARP,GADD45G,MAFB,NCEH1,GNAL,GIPC3,BHLHE40,UST,ULBP2,CPEB2,PHTF2,ROBO4,CDKN1A,BTG1,CXCL8,MCTP1,MAST4,TNFAIP3,AKR1B1,SLC2A3,BMI1,COX7C,CXCL2,PTPRF,SYNE1,ADAMTS4,PPP3CA,GLIPR1,FAM102A,CASP1,PDE4B,PDE4A,TMED7,LBR,CTSC,DUSP4,SERPINB1,SERPINB9,ETV1,DUSP6,SERPINB6,CDCP1,SLCO4A1,DNAJC6,IL1RAPL1,CDH12,COL6A3,NCOA7,RAPGEF5,DDR2,HBEGF,KANK1,FAM129A,AKAP7,FITM2,IFI16,STAMBPL1,CHSY1,CREG2,LRRC8D,ZNF469,LRRC8A,GBP2,MPZL3,SNORD72,GALNT7,TM4SF18,GABBR2,NQO2,GCH1,LAMB3,SMOX,SAMD4A,FBXL17,PDZK1IP1,DHRS2,KLF2,RNF145,COL3A1,NFASC,NFIA,NEURL3,DLC1,FAM171B,KBTBD8,IL18R1"
"gene_set_query"	"303"	"STAT2"	"368.0"	"ARCHS4 Coexpression,164;ENCODE ChIP-seq,39;Enrichr Queries,303;ReMap ChIP-seq,109;GTEx Coexpression,1225"	"IFITM3,EHF,IFITM1,CDKN1A,BTG1,CHPF,NCF2,TNFAIP3,SLC2A3,KLHDC7B,ANTXR2,COX7C,ETS2,FAM174A,NAMPT,CASP4,CASP1,EMILIN2,TNS4,IL6R,CTSC,TGM2,IER3,SERPINB1,IL4R,PLAUR,HLA-B,HLA-C,SERPINB9,SCAMP1,DUSP6,SLC9A2,CDCP1,AIM2,NCOA7,ANGPTL4,DDR2,CD274,CEBPB,CFH,CEBPD,FAM129A,HIF1A,PDLIM1,SOCS3,IFI16,GBP2,GBP1,PRNP,SNORD12B,NQO2,GCH1,SEMA4B,FBXL17,PDZK1IP1,VEGFA,KRT19,MAFB,GIPC3,NEURL3,BHLHE40,LRP12"
"gene_set_query"	"304"	"ZNF395"	"368.7"	"ARCHS4 Coexpression,212;Enrichr Queries,101;GTEx Coexpression,793"	"IFITM3,CDKN1A,BTG1,SERPINE2,MAST4,TNFAIP3,PLOD2,IRS2,SLC2A3,JADE2,PTPRF,ETS2,FAM102A,NAMPT,TIMM17A,IER3,DUSP4,EDN1,IL4R,RIPK4,PLAUR,TMEM170B,DUSP6,RRAGD,ANGPTL4,DDR2,CEBPB,CEBPD,SDC4,ATP10D,FAM129A,AK4,FOXO1,APH1A,SOCS3,ATXN1,CHSY1,PMAIP1,GBP2,ST3GAL1,PRNP,JAG1,TIPARP,PLEKHA2,SEMA4B,KLF2,SULF2,VEGFA,SDK1,MAFB,NFIA,BHLHE40"
"gene_set_query"	"305"	"ZHX3"	"369.3"	"ARCHS4 Coexpression,299;Enrichr Queries,560;GTEx Coexpression,249"	"CDKN1A,SERPINE2,SDC4,MAST4,TNC,SLC1A2,IRS2,JADE2,ANTXR2,BMI1,SOBP,PRSS23,FSTL1,FOXO1,SYNE1,APH1A,DEPTOR,ATXN1,SLITRK3,CASP4,ADORA1,HIVEP2,KIF1A,TGM2,PPP1R14A,PRNP,PCDH7,SAMD4A,KIAA1549L,TNFRSF10A,LIFR,VEGFA,NFASC,MAFB,NFIA,PPP2R2C,DLC1,LIFR-AS1,BHLHE40,IL6ST,RAPGEF5,DDR2"
"gene_set_query"	"306"	"SOX6"	"369.5"	"ARCHS4 Coexpression,443;Enrichr Queries,399;ReMap ChIP-seq,144;GTEx Coexpression,492"	"EHF,CDKN1A,SERPINE2,SLC44A1,TNC,TNFAIP3,IRS2,ANTXR2,BMI1,SYNE1,HINT3,CA2,PDE4B,TMEM38B,HIST1H2AC,IER3,HS3ST3B1,MYLIP,PAQR9,NAA30,PLAUR,ELOVL6,LIFR,ETV1,FRMD4B,SPTB,DUSP6,SERPINB6,SLC22A23,HKDC1,PLCB1,DDR2,KANK1,CEBPB,PRKAA2,COL11A1,THSD4,CACNG6,EFNB2,APH1A,ATXN1,PRNP,BCHE,ZNF462,NQO2,FZD3,JAG1,LAMB3,PCDH9,PCDH7,FBXL17,SLC16A10,PDZK1IP1,VEGFA,SULF2,RNF145,COL3A1,HIST3H2A,MAFB,NFIA,BAMBI,BHLHE40"
"gene_set_query"	"307"	"SIX1"	"369.7"	"ARCHS4 Coexpression,185;Enrichr Queries,261;GTEx Coexpression,663"	"IFITM3,PHTF2,CDKN1A,CEBPB,IFITM1,PRKAA2,SERPINE2,CFH,CEBPD,TNC,PRSS23,FSTL1,KLHL31,CACNG6,EFNB2,SOCS3,PDLIM3,NT5E,EGFLAM,ZNF703,ANKRD1,PMAIP1,TMEM38B,GBP2,IER3,DUSP4,FZD1,NAA30,EDN1,JAG1,IGFBP4,PCDH7,SAMD4A,DDIT4L,LIFR,SPTB,DUSP6,KLF2,VEGFA,COL3A1,MAFB,NFIA,BAMBI,BHLHE40,COL6A3,PPARG,DDR2"
"gene_set_query"	"308"	"NFE2L3"	"371.0"	"ARCHS4 Coexpression,487;Enrichr Queries,12;GTEx Coexpression,614"	"IFITM3,CDKN1A,IFITM1,BTG1,CXCL8,SERPINE2,TNC,TNFAIP3,LAMC2,CXCL1,SLC2A3,SOBP,DMKN,CLDN1,PRSS23,CXCL2,ETS2,GPR176,CA2,NAMPT,PDE4B,SLC39A8,CTSC,IER3,TGM2,DUSP4,EDN1,IGFBP4,DESI2,ITGA2,PLAUR,DUSP6,ADAM19,PPARG,ROR1,HBEGF,DDR2,EPHA2,RAI14,B4GALT5,CD274,SDC4,FAM129A,APH1A,SOCS3,NT5E,PMAIP1,MPZL3,GBP2,PCDH1,GBP1,GALNT7,PRNP,JAG1,GCH1,LAMB3,TIPARP,ANKRD22,SULF2,VEGFA,MAFB,BAMBI,BHLHE40"
"gene_set_query"	"309"	"MAX"	"371.8"	"ARCHS4 Coexpression,167;ENCODE ChIP-seq,58;Enrichr Queries,853;ReMap ChIP-seq,225;GTEx Coexpression,556"	"KCNK5,CDKN1A,BTG1,GMFB,NCF2,LRR1,GEMIN8P4,TNFAIP3,IRS2,KLHDC7B,JADE2,TOMM20,ETS2,GPR176,FAM102A,CA2,NAMPT,CASP1,TIMM17A,PDE4A,SLC39A8,HIST1H2AC,CTSC,SAMD11,IL13RA1,SERPINB1,EDN1,ZHX2,HLA-B,HLA-C,PLA2G4A,TBC1D9,SLC30A1,ELOVL7,OSMR,DUSP6,SERPINB6,SYTL2,TUBB2A,SLCO4A1,IMPAD1,S100A6,S100A5,ROR1,PDE5A,CARD16,TLR5,IL6ST,STEAP1,EPHA2,DDR2,RAI14,SKAP2,CEBPB,CEBPD,AKAP7,FITM2,HIF1A,FOXO1,SLC7A2,HOTAIRM1,ZMPSTE24,PDLIM1,SOCS3,STAMBPL1,MAP7,ISOC1,LRRC8D,E2F7,SLC19A2,PRNP,NQO2,NDFIP2,SMAGP,SMOX,LGI3,ANKRD22,FBXL17,TNFRSF10A,ANKEF1,PDZK1IP1,VEGFA,PDP1,FAM160A1,RNF145,TSPAN13,TMEM158,NFIA,GIPC3,TNFSF4,BHLHE40,CPE"
"gene_set_query"	"310"	"ZNF438"	"372.7"	"ARCHS4 Coexpression,200;Enrichr Queries,65;GTEx Coexpression,853"	"CDKN1A,BTG1,MCTP1,NCF2,TNFAIP3,IRS2,SLC2A3,ANTXR2,SIPA1L2,PRSS23,ETS2,CA2,NAMPT,CASP4,PDE4B,EMILIN2,IL6R,HIST1H2AC,IER3,PLAUR,PLA2G4A,ELOVL7,DUSP6,SYTL2,S100A6,TLR5,DDR2,B4GALT5,SKAP2,CD274,KCNE1,CEBPB,RBM47,CAMK2D,CEBPD,FAM129A,AKAP7,IQGAP2,SOCS3,ATXN1,IFI16,HIVEP2,GBP2,GBP1,NQO2,SMOX,SAMD4A,ARHGAP26,PDZK1IP1,SULF2,GALC,MAFB,NFIA,TNFSF4,BHLHE40"
"gene_set_query"	"311"	"JUND"	"373.3"	"Literature ChIP-seq,20;ARCHS4 Coexpression,543;ENCODE ChIP-seq,16;Enrichr Queries,732;ReMap ChIP-seq,100;GTEx Coexpression,829"	"MAP10,IFITM3,EHF,NCF2,TNC,IRS2,JADE2,IL1RAP,KLHDC7B,ANTXR2,ETS2,NIPAL4,CDH5,GPR176,TNS4,TMEM38B,IL6R,HIST1H2AC,IER3,IL13RA1,MYLIP,IL4R,IGFBP4,SLC6A12,SYTL2,S100A6,S100A5,FAR2,IL6ST,PHLDB2,TRIB2,SCG2,EPHA2,GNE,ABCG2,RAI14,CD274,SDC4,GPR87,HIF1A,SOCS3,HRH1,ATXN1,ZNF827,RDH10,PMAIP1,SFN,SLC19A2,TNFSF18,PRNP,SNORD12B,ANKRD22,GADD45G,RCAN1,GIPC3,BHLHE40,UST,CYP1A1,CPEB2,CDKN1A,ROBO4,BTG1,CXCL8,BNC1,TNFAIP3,AKR1B1,LAMC2,PTPRK,SIPA1L2,CXCL3,CXCL2,PTPRF,FAM102A,CTSL,TIMM17A,ANKRD1,PDE4A,NAA30,SERPINB1,EDN1,ZHX2,ITGA2,SPHK1,PLA2G4A,ETV1,DUSP6,SERPINB6,TUBB2A,CDCP1,ELF3,MAPRE2,DDR2,B4GALT5,KANK1,CEBPB,CAMK2D,CEBPD,SLC20A1,ATP10D,SLC7A2,PDLIM1,OXCT1,CREG2,LRRC8C,LRRC8A,MPZL3,GBP2,E2F7,TM4SF18,NQO2,LAMB3,SMAGP,SMOX,PLEKHA2,WNT7B,TPBG,KLHL4,KLF2,VEGFA,KRT19,TMEM158,KBTBD8"
"gene_set_query"	"312"	"BCL11B"	"373.5"	"Literature ChIP-seq,113;ARCHS4 Coexpression,549;Enrichr Queries,682;GTEx Coexpression,150"	"CDKN1A,BTG1,GPR87,KLK5,TNFAIP3,IRS2,SLC2A3,JADE2,APCDD1,DMKN,IQGAP2,CLDN1,FHIT,KLK7,FOXO1,SYNE1,NIPAL4,EFNB2,ATXN1,FAM102A,NIPAL1,HIVEP2,TNS4,MPZL3,DUSP4,PRNP,NDFIP2,WNT7B,PCDH7,BMP7,DUSP6,KLF2,SULF2,TMX4,MAFB,NFIA,MGAT4A,BHLHE40,ASPHD2,PLCB1,TRIB2,DDR2"
"gene_set_query"	"313"	"NKX25"	"374.0"	"ARCHS4 Coexpression,354;GTEx Coexpression,394"	"FHOD3,UNC5B,FITM2,SIPA1L2,COX7C,KLHL31,SSTR5,BMP5,PLCXD3,OXCT1,BAMBI,ZNF703,ANKRD1,ALPK2,SAMD11"
"gene_set_query"	"314"	"NEUROD1"	"374.5"	"ARCHS4 Coexpression,196;Enrichr Queries,727;ReMap ChIP-seq,224;GTEx Coexpression,351"	"SNAP25,IFITM1,GMFB,ONECUT2,MAST4,RASGRF1,SYNE1,CALB2,FAM102A,CA2,DNER,PDE4A,SAMD11,IER3,SEMA6B,SPHK1,EN2,ETV1,DUSP6,SERPINB6,RRAGD,SCG2,EPHA2,SAMD5,GRAMD1B,GPM6A,CEBPB,RTN1,SLC1A2,SLC7A2,APH1A,FSTL5,SOCS3,CNNM1,SLC17A6,SYT4,PRNP,NQO2,GCH1,GADD45G,BMP5,KRT19,NFASC,PLCXD3,MAFB,GIPC3,NFIA,BHLHE40,FAT2,CPE,SCN2A"
"gene_set_query"	"315"	"POU6F1"	"376.3"	"ARCHS4 Coexpression,248;Enrichr Queries,439;GTEx Coexpression,442"	"SNAP25,GPM6A,CDKN1A,RTN1,SERPINE2,CEBPD,RASGRF1,IRS2,FOXO1,PTPRF,ETS2,SYNE1,SOCS3,FAM102A,ATXN1,NDST3,CREG2,PDE4A,HIVEP2,KIF1A,ST3GAL1,TGM2,PRNP,GABBR2,ZHX2,SNAP25-AS1,IGFBP4,LGI3,LIFR,ARHGAP26,HPCAL4,DUSP6,KLF2,VEGFA,NFASC,MAFB,NFIA,PPP2R2C,DNAJC6,BHLHE40,SCN2A,TRIB2,DDR2"
"gene_set_query"	"316"	"CREB5"	"377.3"	"ARCHS4 Coexpression,469;Enrichr Queries,33;GTEx Coexpression,630"	"CDKN1A,CXCL8,SERPINE2,NCF2,TNC,TNFAIP3,IRS2,CXCL1,SLC2A3,AHR,ANTXR2,CXCL2,ETS2,NAMPT,PDE4B,IL6R,IER3,TGM2,DUSP4,EDN1,PLAUR,HLA-B,HLA-C,PLA2G4A,ETV1,DUSP6,ADAM19,TLR5,IL6ST,HBEGF,DDR2,KCNE1,CEBPB,RBM47,CEBPD,FAM129A,EFNB2,SOCS3,ATXN1,PMAIP1,GBP2,PRNP,JAG1,PCDH7,SAMD4A,ARHGAP26,SULF2,VEGFA,MAFB,NFIA,BHLHE40,IL18R1"
"gene_set_query"	"317"	"SATB2"	"377.3"	"ARCHS4 Coexpression,364;Enrichr Queries,216;GTEx Coexpression,552"	"CDKN1A,CAMK2D,SERPINE2,TNC,IRS2,LAMC2,ABHD17C,PTPRK,SOBP,SYNE1,PTPRG,EFNB2,NT5E,ATXN1,CA2,PDE4B,HIVEP2,TSPAN1,ST3GAL1,DUSP4,GPR39,PRNP,GABBR2,SYT4,JAG1,PCDH9,PCDH7,KIAA1549L,ELOVL6,LIFR,ETV1,DUSP6,SYTL2,SLC9A2,SLC22A23,SLC9A3,MAFB,NFIA,NAV3,DNAJC6,BHLHE40,PPARG,PLCB1,SCN2A,TRIB2,GNE,DDR2,RAI14"
"gene_set_query"	"318"	"OVOL2"	"377.5"	"ARCHS4 Coexpression,905;Enrichr Queries,274;ReMap ChIP-seq,295;GTEx Coexpression,36"	"KCNK5,EHF,CDKN1A,CEBPB,IFITM1,RBM47,SERPINE2,ONECUT2,SDC4,GPR87,LAMA4,LAMC2,MST1R,ABHD17C,DMKN,PTPRF,NIPAL4,APH1A,EFNB2,NIPAL1,FLRT3,CA2,MAP7,PCDH1,TNS4,MPZL3,TSPAN1,SAMD11,PRNP,JAG1,LAMB3,ANKRD22,WNT7B,RIPK4,BMP7,DUSP6,MID2,SLC22A23,FERMT1,KRT19,CDCP1,ELF3,BAMBI,BHLHE40,PPARG,DDR2"
"gene_set_query"	"319"	"GLIS2"	"378.3"	"ARCHS4 Coexpression,353;Enrichr Queries,282;GTEx Coexpression,500"	"CDKN1A,SERPINE2,CHPF,TNC,TNFAIP3,PLOD2,PRSS23,FSTL1,PTPRF,EFNB2,SOCS3,PLXNA1,ZNF469,HMCN1,SCARF2,MICA,IER3,TGM2,FZD1,PPP1R14A,PRNP,PTGIS,JAG1,UNC5B,IGFBP4,SPHK1,F2R,PLAUR,OSMR,DUSP6,KLF2,SULF2,VEGFA,COL3A1,MAFB,BHLHE40,S100A6,COL6A3,PDE5A,ANGPTL4,PHLDB2,EPHA2,DDR2"
"gene_set_query"	"320"	"NHLH2"	"382.3"	"ARCHS4 Coexpression,80;Enrichr Queries,627;GTEx Coexpression,440"	"SNAP25,GPM6A,CDKN1A,RTN1,ONECUT2,CHRNA7,RASGRF1,TNC,SLC1A2,SOBP,PTPRG,CALB2,FSTL5,DNER,SLC17A6,DUSP4,SMIM13,SYT4,FZD3,UNC5B,PCDH7,EN2,ISLR2,ETV1,RGMB,BMP7,NFASC,MAFB,TUBB2A,NFIA,NOVA2,BHLHE40,FAT2,SCN2A,SCG2,DDR2"
"gene_set_query"	"321"	"POU5F1"	"383.8"	"Literature ChIP-seq,22;ARCHS4 Coexpression,330;Enrichr Queries,739;ReMap ChIP-seq,235;GTEx Coexpression,593"	"IFITM3,IFITM1,EHF,CHPF,TNC,JADE2,GPR176,DEPTOR,NIPAL1,NKX1-2,DPF3,IER3,TGM2,UNC5B,SCAMP1,HPCAL4,OVOL2,SLC9A2,ADAM19,ROR1,IL6ST,TRIB2,EPHA2,SKAP2,ABCG2,RAI14,RTN1,CFH,STK39,SLC1A2,SLCO5A1,MST1R,HIF1A,FHIT,FOXO1,HOTAIRM1,SOCS3,GALR2,FLRT3,SLC19A3,PMAIP1,HIVEP2,N4BP3,SKIL,FZD1,JAG1,TIPARP,DDIT4L,BMP7,GADD45G,RCAN1,MAFB,BHLHE40,KCNK5,SNAP25,PHTF2,CDKN1A,ONECUT2,AKR1B1,LAMC2,SLC2A3,PTPRK,BMI1,PTPRF,ADAMTS4,PPP3CA,HINT3,PDE4A,KIF1A,AASS,RALGPS2,HS3ST3B1,GPR39,DESI2,RIPK4,EN2,SHROOM3,TBC1D9,ELOVL6,ETV1,RGMB,DUSP6,ELF3,MDFIC,DNAJC6,PPARG,RAPGEF5,ACTRT3,DDR2,GRAMD1B,RBM47,CEBPB,PRKAA2,ATP10D,FSTL1,PDLIM1,CACNG8,NT5E,PCDH1,GBP1,GALNT7,NQO2,MID1IP1,SEMA4B,TPBG,MYBPH,KLF2,VEGFA,SULF2,TSPAN13,TRIML2,NFIA,MGAT4A"
"gene_set_query"	"322"	"RUNX3"	"385.4"	"ARCHS4 Coexpression,194;ENCODE ChIP-seq,111;Enrichr Queries,373;ReMap ChIP-seq,58;GTEx Coexpression,1191"	"IFITM3,CDKN1A,IFITM1,BTG1,GMFB,LPGAT1,MAST4,NCF2,LRR1,TNC,TNFAIP3,SLC2A3,JADE2,IL1RAP,CLDN1,NIPAL1,PDE4B,CASP1,TIMM17A,PDE4A,BBX,TMED7,IL6R,CTSC,IER3,MAP3K5,TGM2,DUSP4,IL4R,IL1R2,HLA-B,PLAUR,HLA-C,NRG2,DUSP6,ADAM19,AIM2,MDFIC,MTHFD2L,IL1RAPL1,S100A6,NCOA7,ALPK2,B4GALT6,STEAP1,DDR2,GRAMD1B,CD274,CEBPB,CEBPD,FAM129A,ADRB2,PLCXD2,MTDH,PDLIM1,SOCS3,ITPRIPL1,CHSY1,IFI16,PMAIP1,GBP2,ST3GAL1,GALNT7,PRNP,SNORD12B,GCH1,TIPARP,PLEKHA2,TNFRSF10A,ANKEF1,TTC39C,KLF2,VEGFA,SULF2,MAFB,HIST3H2A,GNAL,NEURL3,TNFSF4,BHLHE40,FAS,CD22,IL18R1"
"gene_set_query"	"323"	"RORA"	"385.7"	"ARCHS4 Coexpression,626;Enrichr Queries,323;GTEx Coexpression,208"	"CDKN1A,CEBPB,CAMK2D,BTG1,SERPINE2,GPR87,KLK5,FAM129A,TNFAIP3,IRS2,SLC2A3,DMKN,CLDN1,KLK7,FOXO1,SYNE1,NIPAL4,SOCS3,ATXN1,NIPAL1,NAMPT,PDE4B,LRRC8C,HIVEP2,TNS4,ST3GAL1,MFSD2A,IER3,DUSP4,PRNP,NDFIP2,HLA-H,WNT7B,LIFR,ARHGAP26,DUSP6,SYTL2,VEGFA,FAM160A1,MAFB,NFIA,MGAT4A,BHLHE40,PLCB1,IL6ST,DDR2"
"gene_set_query"	"324"	"TCF12"	"386.0"	"ARCHS4 Coexpression,259;ENCODE ChIP-seq,1;Enrichr Queries,1013;ReMap ChIP-seq,183;GTEx Coexpression,474"	"CDKN1A,ROBO4,BTG1,CXCL8,SLC44A1,BNC1,TNC,KLHDC7B,JADE2,PTPRK,ANTXR2,BMI1,PRSS23,PTPRG,PPP3CA,FAM102A,CASP4,ANKRD1,PDE4A,BBX,TNS4,HIST1H2AC,SAMD11,IER3,DUSP4,GPR39,TLE1,IGFBP4,ITGA2,ELOVL2,RIPK4,LIFR,ETV1,NRG2,RGMB,DUSP6,TMX4,AIM2,SLCO4A1,S100A6,S100A5,LINC00525,ANGPTL4,IL6ST,TRIB2,MAPRE2,DDR2,RAI14,EPHA2,CEBPB,CAMK2D,LAMA4,GPR87,FSTL1,HIF1A,PLCXD2,FOXO1,HOTAIRM1,SOCS3,NT5E,HRH1,ATXN1,STAMBPL1,HIVEP2,GBP2,STRA6,TNFSF18,PRNP,BCHE,ZNF462,FZD3,JAG1,LAMB3,PLEKHA2,TPBG,SAMD4A,KLHL4,RNF145,COL3A1,KRT19,PLCXD3,TMEM158,NFIA,DLC1,BHLHE40"
"gene_set_query"	"325"	"MBD2"	"388.0"	"ARCHS4 Coexpression,260;Enrichr Queries,750;ReMap ChIP-seq,207;GTEx Coexpression,335"	"IFITM1,CDKN1A,BTG1,ONECUT2,SLC44A1,NCF2,IRS2,KLHDC7B,AHR,JADE2,SOBP,ETS2,SYNE1,NAMPT,KIF1A,SCARF2,PRKACB,MAP3K5,HS3ST3B1,SMIM13,PAQR9,IL4R,ELOVL2,HLA-B,DUSP6,SSTR5,UHMK1,SLC9A3,TUBB2A,MDFIC,TMX1,S100A6,IL6ST,DDR2,CEBPB,FAM129A,HIF1A,MTDH,APH1A,ATXN1,IFI16,GALR2,ZNF703,PRNP,PPP1R14A,GABBR2,PLEKHA2,TNFRSF10A,BMP7,VEGFA,NFASC,GIPC3,NFIA,BHLHE40"
"gene_set_query"	"326"	"E2F6"	"389.2"	"ARCHS4 Coexpression,766;ENCODE ChIP-seq,57;Enrichr Queries,327;ReMap ChIP-seq,215;GTEx Coexpression,581"	"IFITM3,KCNK5,PHTF2,SNAP25,IFITM1,CDKN1A,BTG1,CXCL8,CHPF,GEMIN8P4,TNC,AKR1B1,IRS2,AHR,BMI1,CXCL3,PRSS23,TOMM20,ETS2,CXCL5,NAMPT,TIMM17A,PDE4A,TMEM38B,CTSC,SAMD11,IER3,MFSD2A,RALGPS2,HS3ST3B1,DUSP4,GPR39,NAA30,EDN1,SERPINB1,IGFBP4,RIPK4,SPTB,HPCAL4,PRSS12,DUSP6,SERPINB6,SYTL2,UHMK1,SLC9A2,BACE2,TMX1,PPARG,ROR1,PDE5A,TRIB2,EPHA2,DDR2,SKAP2,CEBPB,PRKAA2,CEBPD,SLC20A1,AKAP7,ADRB2,HIF1A,FHIT,FOXO1,SLC7A2,CACNG6,SOCS3,PDLIM3,ITPRIPL1,CHSY1,MAP7,PMAIP1,ZNF469,N4BP3,E2F7,SLC19A2,PRNP,WDR17,NQO2,NDFIP2,JAG1,TIPARP,PCDH7,ANKEF1,KLF2,GADD45G,VEGFA,MAFB,GIPC3,NFIA,BHLHE40,FAM171B"
"gene_set_query"	"327"	"ZNF618"	"390.0"	"ARCHS4 Coexpression,465;Enrichr Queries,309;GTEx Coexpression,396"	"TENM3,TNC,SLC2A3,PTPRK,SOBP,SLC7A2,PTPRF,PTPRG,SYNE1,EFNB2,SOCS3,GPR176,NT5E,ATXN1,ZNF827,PDGFD,PDE4B,ENPP1,PMAIP1,SCARF2,GBP2,GBP1,FZD1,DUSP4,ZNF462,FZD3,JAG1,IGFBP4,PCDH7,SAMD4A,ISLR2,ELOVL6,LIFR,ARHGAP26,RGMB,SULF2,SDK1,SNX18,NFIA,NOVA2,BHLHE40,ROR1,PDE5A,PHLDB2,TRIB2,DDR2,RAI14"
"gene_set_query"	"328"	"ZNF274"	"390.5"	"Literature ChIP-seq,156;ARCHS4 Coexpression,919;ENCODE ChIP-seq,82;Enrichr Queries,367;ReMap ChIP-seq,229;GTEx Coexpression,590"	"CDKN1A,BTG1,TNFAIP3,IRS2,SLC2A3,PRSS23,TOMM20,ETS2,CA2,NAMPT,PDE4A,PRKACB,LBR,HIST1H2AC,IER3,TGM2,DUSP4,MYLIP,TLE1,SLC2A13,SLC30A1,SCAMP1,HPCAL4,SPTB,DUSP6,SERPINB6,UHMK1,IMPAD1,NCOA7,PPARG,PLCB1,HBEGF,DDR2,CEBPB,CEBPD,FITM2,IQGAP2,HIF1A,FSTL1,FOXO1,ZMPSTE24,SOCS3,PMAIP1,N4BP3,TSPAN1,SNORD72,PRNP,SNORD12B,JAG1,NDFIP1,PCDH9,TIPARP,KLF2,VEGFA,MAFB,HIST3H2A,PPP2R2C,BAMBI,BHLHE40,FAM171B"
